List of all registered Items:
"REGISTRY_NAME","MOD_ID"
"<minecraft:grass_path>","minecraft"
"<minecraft:gravel>","minecraft"
"<minecraft:gray_glazed_terracotta>","minecraft"
"<minecraft:gray_shulker_box>","minecraft"
"<minecraft:green_glazed_terracotta>","minecraft"
"<minecraft:green_shulker_box>","minecraft"
"<minecraft:gunpowder>","minecraft"
"<minecraft:hardened_clay>","minecraft"
"<minecraft:hay_block>","minecraft"
"<minecraft:heavy_weighted_pressure_plate>","minecraft"
"<minecraft:hopper>","minecraft"
"<minecraft:hopper_minecart>","minecraft"
"<minecraft:ice>","minecraft"
"<minecraft:iron_axe>","minecraft"
"<minecraft:iron_bars>","minecraft"
"<minecraft:iron_block>","minecraft"
"<minecraft:iron_boots>","minecraft"
"<minecraft:iron_chestplate>","minecraft"
"<minecraft:iron_door>","minecraft"
"<minecraft:iron_helmet>","minecraft"
"<minecraft:iron_hoe>","minecraft"
"<minecraft:iron_horse_armor>","minecraft"
"<minecraft:iron_ingot>","minecraft"
"<minecraft:iron_leggings>","minecraft"
"<minecraft:iron_nugget>","minecraft"
"<minecraft:iron_ore>","minecraft"
"<minecraft:iron_pickaxe>","minecraft"
"<minecraft:iron_shovel>","minecraft"
"<minecraft:iron_sword>","minecraft"
"<minecraft:iron_trapdoor>","minecraft"
"<minecraft:item_frame>","minecraft"
"<minecraft:jukebox>","minecraft"
"<minecraft:jungle_boat>","minecraft"
"<minecraft:jungle_door>","minecraft"
"<minecraft:jungle_fence>","minecraft"
"<minecraft:jungle_fence_gate>","minecraft"
"<minecraft:jungle_stairs>","minecraft"
"<minecraft:knowledge_book>","minecraft"
"<minecraft:ladder>","minecraft"
"<minecraft:lapis_block>","minecraft"
"<minecraft:lapis_ore>","minecraft"
"<minecraft:lava_bucket>","minecraft"
"<minecraft:lead>","minecraft"
"<minecraft:leather>","minecraft"
"<minecraft:leather_boots>","minecraft"
"<minecraft:leather_chestplate>","minecraft"
"<minecraft:leather_helmet>","minecraft"
"<minecraft:leather_leggings>","minecraft"
"<minecraft:leaves>","minecraft"
"<minecraft:leaves:1>","minecraft"
"<minecraft:leaves:2>","minecraft"
"<minecraft:leaves:3>","minecraft"
"<minecraft:leaves2>","minecraft"
"<minecraft:leaves2:1>","minecraft"
"<minecraft:lever>","minecraft"
"<minecraft:light_blue_glazed_terracotta>","minecraft"
"<minecraft:light_blue_shulker_box>","minecraft"
"<minecraft:light_weighted_pressure_plate>","minecraft"
"<minecraft:lime_glazed_terracotta>","minecraft"
"<minecraft:lime_shulker_box>","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:water""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:mundane""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:thick""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:awkward""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:night_vision""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_night_vision""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:invisibility""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_invisibility""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:leaping""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_leaping""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_leaping""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:fire_resistance""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_fire_resistance""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:swiftness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_swiftness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_swiftness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:slowness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_slowness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:water_breathing""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_water_breathing""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:healing""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_healing""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:harming""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_harming""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:poison""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_poison""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_poison""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:regeneration""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_regeneration""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_regeneration""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strength""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_strength""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:strong_strength""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:weakness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:long_weakness""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""minecraft:luck""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:haste""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:long_haste""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:strong_haste""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:mining_fatigue""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:long_mining_fatigue""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:strong_mining_fatigue""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:resistance""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:long_resistance""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:strong_resistance""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:danger_sight""})","minecraft"
"<minecraft:lingering_potion>.withTag({Potion: ""quark:long_danger_sight""})","minecraft"
"<minecraft:lit_pumpkin>","minecraft"
"<minecraft:log>","minecraft"
"<minecraft:log:1>","minecraft"
"<minecraft:log:2>","minecraft"
"<minecraft:log:3>","minecraft"
"<minecraft:log2>","minecraft"
"<minecraft:log2:1>","minecraft"
"<minecraft:magenta_glazed_terracotta>","minecraft"
"<minecraft:magenta_shulker_box>","minecraft"
"<minecraft:magma>","minecraft"
"<minecraft:magma_cream>","minecraft"
"<minecraft:map>","minecraft"
"<minecraft:melon>","minecraft"
"<minecraft:melon_block>","minecraft"
"<minecraft:melon_seeds>","minecraft"
"<minecraft:milk_bucket>","minecraft"
"<minecraft:minecart>","minecraft"
"<minecraft:mob_spawner>","minecraft"
"<minecraft:monster_egg>","minecraft"
"<minecraft:monster_egg:1>","minecraft"
"<minecraft:monster_egg:2>","minecraft"
"<minecraft:monster_egg:3>","minecraft"
"<minecraft:monster_egg:4>","minecraft"
"<minecraft:monster_egg:5>","minecraft"
"<minecraft:mossy_cobblestone>","minecraft"
"<minecraft:mushroom_stew>","minecraft"
"<minecraft:mutton>","minecraft"
"<minecraft:mycelium>","minecraft"
"<minecraft:name_tag>","minecraft"
"<minecraft:nether_brick>","minecraft"
"<minecraft:nether_brick_fence>","minecraft"
"<minecraft:nether_brick_stairs>","minecraft"
"<minecraft:nether_star>","minecraft"
"<minecraft:nether_wart>","minecraft"
"<minecraft:nether_wart_block>","minecraft"
"<minecraft:netherbrick>","minecraft"
"<minecraft:netherrack>","minecraft"
"<minecraft:noteblock>","minecraft"
"<minecraft:oak_stairs>","minecraft"
"<minecraft:observer>","minecraft"
"<minecraft:obsidian>","minecraft"
"<minecraft:orange_glazed_terracotta>","minecraft"
"<minecraft:orange_shulker_box>","minecraft"
"<minecraft:packed_ice>","minecraft"
"<minecraft:painting>","minecraft"
"<minecraft:paper>","minecraft"
"<minecraft:pink_glazed_terracotta>","minecraft"
"<minecraft:pink_shulker_box>","minecraft"
"<minecraft:piston>","minecraft"
"<minecraft:planks>","minecraft"
"<minecraft:planks:1>","minecraft"
"<minecraft:planks:2>","minecraft"
"<minecraft:planks:3>","minecraft"
"<minecraft:planks:4>","minecraft"
"<minecraft:planks:5>","minecraft"
"<minecraft:poisonous_potato>","minecraft"
"<minecraft:porkchop>","minecraft"
"<minecraft:potato>","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:water""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:mundane""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:thick""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:awkward""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:night_vision""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_night_vision""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:invisibility""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_invisibility""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:leaping""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_leaping""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_leaping""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:fire_resistance""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_fire_resistance""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:swiftness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_swiftness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_swiftness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:slowness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_slowness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:water_breathing""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_water_breathing""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:healing""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_healing""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:harming""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_harming""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:poison""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_poison""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_poison""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:regeneration""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_regeneration""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_regeneration""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strength""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_strength""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:strong_strength""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:weakness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:long_weakness""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""minecraft:luck""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:haste""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:long_haste""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:strong_haste""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:mining_fatigue""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:long_mining_fatigue""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:strong_mining_fatigue""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:resistance""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:long_resistance""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:strong_resistance""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:danger_sight""})","minecraft"
"<minecraft:potion>.withTag({Potion: ""quark:long_danger_sight""})","minecraft"
"<minecraft:prismarine>","minecraft"
"<minecraft:prismarine:1>","minecraft"
"<minecraft:prismarine:2>","minecraft"
"<minecraft:prismarine_crystals>","minecraft"
"<minecraft:prismarine_shard>","minecraft"
"<minecraft:pumpkin>","minecraft"
"<minecraft:pumpkin_pie>","minecraft"
"<minecraft:pumpkin_seeds>","minecraft"
"<minecraft:purple_glazed_terracotta>","minecraft"
"<minecraft:purple_shulker_box>","minecraft"
"<minecraft:purpur_block>","minecraft"
"<minecraft:purpur_pillar>","minecraft"
"<minecraft:purpur_slab>","minecraft"
"<minecraft:purpur_stairs>","minecraft"
"<minecraft:quartz>","minecraft"
"<minecraft:quartz_block>","minecraft"
"<minecraft:quartz_block:1>","minecraft"
"<minecraft:quartz_block:2>","minecraft"
"<minecraft:quartz_ore>","minecraft"
"<minecraft:quartz_stairs>","minecraft"
"<minecraft:rabbit>","minecraft"
"<minecraft:rabbit_foot>","minecraft"
"<minecraft:rabbit_hide>","minecraft"
"<minecraft:rabbit_stew>","minecraft"
"<minecraft:rail>","minecraft"
"<minecraft:record_11>","minecraft"
"<minecraft:record_13>","minecraft"
"<minecraft:record_blocks>","minecraft"
"<minecraft:record_cat>","minecraft"
"<minecraft:record_chirp>","minecraft"
"<minecraft:record_far>","minecraft"
"<minecraft:record_mall>","minecraft"
"<minecraft:record_mellohi>","minecraft"
"<minecraft:record_stal>","minecraft"
"<minecraft:record_strad>","minecraft"
"<minecraft:record_wait>","minecraft"
"<minecraft:record_ward>","minecraft"
"<minecraft:red_flower>","minecraft"
"<minecraft:red_flower:1>","minecraft"
"<minecraft:red_flower:2>","minecraft"
"<minecraft:red_flower:3>","minecraft"
"<minecraft:red_flower:4>","minecraft"
"<minecraft:red_flower:5>","minecraft"
"<minecraft:red_flower:6>","minecraft"
"<minecraft:red_flower:7>","minecraft"
"<minecraft:red_flower:8>","minecraft"
"<minecraft:red_glazed_terracotta>","minecraft"
"<minecraft:red_mushroom>","minecraft"
"<minecraft:red_mushroom_block>","minecraft"
"<minecraft:red_nether_brick>","minecraft"
"<minecraft:red_sandstone>","minecraft"
"<minecraft:red_sandstone:1>","minecraft"
"<minecraft:red_sandstone:2>","minecraft"
"<minecraft:red_sandstone_stairs>","minecraft"
"<minecraft:red_shulker_box>","minecraft"
"<minecraft:redstone>","minecraft"
"<minecraft:redstone_block>","minecraft"
"<minecraft:redstone_lamp>","minecraft"
"<minecraft:redstone_ore>","minecraft"
"<minecraft:redstone_torch>","minecraft"
"<minecraft:reeds>","minecraft"
"<minecraft:repeater>","minecraft"
"<minecraft:repeating_command_block>","minecraft"
"<minecraft:rotten_flesh>","minecraft"
"<minecraft:saddle>","minecraft"
"<minecraft:sand>","minecraft"
"<minecraft:sand:1>","minecraft"
"<minecraft:sandstone>","minecraft"
"<minecraft:sandstone:1>","minecraft"
"<minecraft:sandstone:2>","minecraft"
"<minecraft:sandstone_stairs>","minecraft"
"<minecraft:sapling>","minecraft"
"<minecraft:sapling:1>","minecraft"
"<minecraft:sapling:2>","minecraft"
"<minecraft:sapling:3>","minecraft"
"<minecraft:sapling:4>","minecraft"
"<minecraft:sapling:5>","minecraft"
"<minecraft:sea_lantern>","minecraft"
"<minecraft:shears>","minecraft"
"<minecraft:shield>","minecraft"
"<minecraft:shulker_shell>","minecraft"
"<minecraft:sign>","minecraft"
"<minecraft:silver_glazed_terracotta>","minecraft"
"<minecraft:silver_shulker_box>","minecraft"
"<minecraft:skull>","minecraft"
"<minecraft:skull:1>","minecraft"
"<minecraft:skull:2>","minecraft"
"<minecraft:skull:3>","minecraft"
"<minecraft:skull:4>","minecraft"
"<minecraft:skull:5>","minecraft"
"<minecraft:slime>","minecraft"
"<minecraft:slime_ball>","minecraft"
"<minecraft:snow>","minecraft"
"<minecraft:snow_layer>","minecraft"
"<minecraft:snowball>","minecraft"
"<minecraft:soul_sand>","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:bat""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:blaze""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:cave_spider""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:chicken""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:cow""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:creeper""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:donkey""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:elder_guardian""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:enderman""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:endermite""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:evocation_illager""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:ghast""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:guardian""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:horse""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:husk""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:llama""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:magma_cube""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:mooshroom""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:mule""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:ocelot""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:parrot""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:pig""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:polar_bear""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:rabbit""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:sheep""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:shulker""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:silverfish""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:skeleton""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:skeleton_horse""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:slime""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:spider""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:squid""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:stray""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:vex""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:villager""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:vindication_illager""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:witch""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:wither_skeleton""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:wolf""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:zombie""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:zombie_horse""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:zombie_pigman""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""minecraft:zombie_villager""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""quark:pirate""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""quark:wraith""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""quark:dweller""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""quark:ashen""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""bearwithme:entities/grizzly_bear""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""bearwithme:entities/black_bear""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""bearwithme:entities/panda_bear""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.butterfly""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.deer""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.dragonfly""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.pixie""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.snail""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""familiarfauna:familiarfauna.turkey""}})","minecraft"
"<minecraft:spawn_egg>.withTag({EntityTag: {id: ""waddles:adelie_penguin""}})","minecraft"
"<minecraft:speckled_melon>","minecraft"
"<minecraft:spectral_arrow>","minecraft"
"<minecraft:spider_eye>","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:water""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:mundane""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:thick""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:awkward""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:night_vision""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_night_vision""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:invisibility""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_invisibility""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:leaping""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_leaping""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_leaping""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:fire_resistance""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_fire_resistance""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:swiftness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_swiftness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_swiftness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:slowness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_slowness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:water_breathing""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_water_breathing""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:healing""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_healing""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:harming""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_harming""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:poison""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_poison""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_poison""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:regeneration""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_regeneration""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_regeneration""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strength""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_strength""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:strong_strength""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:weakness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:long_weakness""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""minecraft:luck""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:haste""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:long_haste""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:strong_haste""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:mining_fatigue""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:long_mining_fatigue""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:strong_mining_fatigue""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:resistance""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:long_resistance""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:strong_resistance""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:danger_sight""})","minecraft"
"<minecraft:splash_potion>.withTag({Potion: ""quark:long_danger_sight""})","minecraft"
"<minecraft:sponge>","minecraft"
"<minecraft:sponge:1>","minecraft"
"<minecraft:spruce_boat>","minecraft"
"<minecraft:spruce_door>","minecraft"
"<minecraft:spruce_fence>","minecraft"
"<minecraft:spruce_fence_gate>","minecraft"
"<minecraft:spruce_stairs>","minecraft"
"<minecraft:stained_glass>","minecraft"
"<minecraft:stained_glass:1>","minecraft"
"<minecraft:stained_glass:2>","minecraft"
"<minecraft:stained_glass:3>","minecraft"
"<minecraft:stained_glass:4>","minecraft"
"<minecraft:stained_glass:5>","minecraft"
"<minecraft:stained_glass:6>","minecraft"
"<minecraft:stained_glass:7>","minecraft"
"<minecraft:stained_glass:8>","minecraft"
"<minecraft:stained_glass:9>","minecraft"
"<minecraft:stained_glass:10>","minecraft"
"<minecraft:stained_glass:11>","minecraft"
"<minecraft:stained_glass:12>","minecraft"
"<minecraft:stained_glass:13>","minecraft"
"<minecraft:stained_glass:14>","minecraft"
"<minecraft:stained_glass:15>","minecraft"
"<minecraft:stained_glass_pane>","minecraft"
"<minecraft:stained_glass_pane:1>","minecraft"
"<minecraft:stained_glass_pane:2>","minecraft"
"<minecraft:stained_glass_pane:3>","minecraft"
"<minecraft:stained_glass_pane:4>","minecraft"
"<minecraft:stained_glass_pane:5>","minecraft"
"<minecraft:stained_glass_pane:6>","minecraft"
"<minecraft:stained_glass_pane:7>","minecraft"
"<minecraft:stained_glass_pane:8>","minecraft"
"<minecraft:stained_glass_pane:9>","minecraft"
"<minecraft:stained_glass_pane:10>","minecraft"
"<minecraft:stained_glass_pane:11>","minecraft"
"<minecraft:stained_glass_pane:12>","minecraft"
